DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/20/2013,13:30,QUEENS,11354,40.7720128,-73.8488598,"(40.7720128, -73.8488598)",119 STREET                      ,29 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252221,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
09/20/2013,19:30,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",NORTHERN BOULEVARD              ,PARSONS BOULEVARD               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,252224,PASSENGER VEHICLE,,,,
09/20/2013,19:48,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",NORTHERN BOULEVARD              ,PARSONS BOULEVARD               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252235,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/20/2013,22:54,QUEENS,11354,40.7613858,-73.8352858,"(40.7613858, -73.8352858)",COLLEGE POINT BOULEVARD         ,KING ROAD                       ,,0,0,0,0,0,0,0,0,Unspecified,,,,,252230,PASSENGER VEHICLE,,,,
09/20/2013,23:40,QUEENS,11354,40.761048,-73.8351748,"(40.761048, -73.8351748)",COLLEGE POINT BOULEVARD         ,36 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252222,PASSENGER VEHICLE,UNKNOWN,,,
09/20/2013,6:05,QUEENS,11354,40.7649898,-73.8206673,"(40.7649898, -73.8206673)",NORTHERN BOULEVARD              ,146 STREET                      ,,1,0,0,0,0,0,1,0,Unspecified,,,,,252227,MOTORCYCLE,,,,
09/19/2013,11:30,QUEENS,11354,40.7715119,-73.8158589,"(40.7715119, -73.8158589)",150 STREET                      ,BAYSIDE AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/19/2013,19:17,QUEENS,11354,40.7731176,-73.8264763,"(40.7731176, -73.8264763)",28 AVENUE                       ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252217,PASSENGER VEHICLE,UNKNOWN,,,
09/19/2013,19:35,QUEENS,11354,40.7604644,-73.8265417,"(40.7604644, -73.8265417)",UNION STREET                    ,ROOSEVELT AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252207,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/19/2013,3:00,QUEENS,11354,40.7629537,-73.8319573,"(40.7629537, -73.8319573)",MAIN STREET                     ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252202,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/18/2013,12:45,QUEENS,11354,40.7613858,-73.8352858,"(40.7613858, -73.8352858)",COLLEGE POINT BOULEVARD         ,KING ROAD                       ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,252194,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/18/2013,13:00,QUEENS,11354,40.7613617,-73.8338023,"(40.7613617, -73.8338023)",36 ROAD                         ,BUD PLACE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252191,OTHER,OTHER,,,
09/18/2013,13:30,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",NORTHERN BOULEVARD              ,UNION STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,252195,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/18/2013,15:30,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",NORTHERN BOULEVARD              ,PARSONS BOULEVARD               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252198,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/18/2013,19:30,QUEENS,11354,40.7649898,-73.8206673,"(40.7649898, -73.8206673)",NORTHERN BOULEVARD              ,146 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,252196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/18/2013,8:30,QUEENS,11354,40.7631284,-73.8312493,"(40.7631284, -73.8312493)",FARRINGTON STREET               ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252190,OTHER,OTHER,,,
09/17/2013,13:45,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD              ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,252179,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/17/2013,14:45,QUEENS,11354,40.7696848,-73.8216367,"(40.7696848, -73.8216367)",32 AVENUE                       ,146 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,252180,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/17/2013,7:40,QUEENS,11354,40.7679997,-73.8308543,"(40.7679997, -73.8308543)",32 AVENUE                       ,137 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,252173,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/17/2013,8:30,QUEENS,11354,40.7631284,-73.8312493,"(40.7631284, -73.8312493)",NORTHERN BOULEVARD              ,FARRINGTON STREET               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252174,OTHER,PASSENGER VEHICLE,,,
09/17/2013,9:20,QUEENS,11354,40.7656542,-73.8374196,"(40.7656542, -73.8374196)",COLLEGE POINT BOULEVARD         ,33 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,252176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/16/2013,11:30,QUEENS,11354,40.7571844,-73.8339571,"(40.7571844, -73.8339571)",COLLEGE POINT BOULEVARD         ,40 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252160,PASSENGER VEHICLE,OTHER,,,
09/16/2013,12:15,QUEENS,11354,40.7659495,-73.8098311,"(40.7659495, -73.8098311)",35 AVENUE                       ,155 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,252161,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/16/2013,14:16,QUEENS,11354,40.7658262,-73.8237264,"(40.7658262, -73.8237264)",PARSONS BOULEVARD               ,35 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,252165,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/16/2013,14:40,QUEENS,11354,40.7649898,-73.8206673,"(40.7649898, -73.8206673)",NORTHERN BOULEVARD              ,146 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252166,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/16/2013,16:00,QUEENS,11354,40.7629537,-73.8319573,"(40.7629537, -73.8319573)",MAIN STREET                     ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252167,VAN,SPORT UTILITY / STATION WAGON,,,
09/16/2013,2:50,QUEENS,11354,40.7571844,-73.8339571,"(40.7571844, -73.8339571)",40 ROAD                         ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,,,,,252162,PICK-UP TRUCK,,,,
09/16/2013,8:30,QUEENS,11354,40.7727005,-73.8339545,"(40.7727005, -73.8339545)",LINDEN PLACE                    ,28 AVENUE                       ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,252157,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/15/2013,12:35,QUEENS,11354,40.7596798,-73.8323482,"(40.7596798, -73.8323482)",39 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252150,PASSENGER VEHICLE,UNKNOWN,,,
09/14/2013,16:25,QUEENS,11354,40.7618909,-73.8296641,"(40.7618909, -73.8296641)",37 AVENUE                       ,138 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252145,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
09/14/2013,16:25,QUEENS,11354,40.7742843,-73.8418214,"(40.7742843, -73.8418214)",26 AVENUE                       ,127 STREET                      ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,252139,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/14/2013,20:30,QUEENS,11354,40.7653631,-73.8278647,"(40.7653631, -73.8278647)",35 AVENUE                       ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252141,VAN,SPORT UTILITY / STATION WAGON,,,
09/14/2013,21:00,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",UNION STREET                    ,39 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252154,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/14/2013,23:30,QUEENS,11354,40.7643772,-73.8100557,"(40.7643772, -73.8100557)",NORTHERN BOULEVARD              ,155 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/13/2013,11:00,QUEENS,11354,40.7635881,-73.836024,"(40.7635881, -73.836024)",COLLEGE POINT BOULEVARD         ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252568,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
09/13/2013,16:10,QUEENS,11354,40.7589913,-73.8345301,"(40.7589913, -73.8345301)",39 AVENUE                       ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252127,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,,
09/13/2013,17:15,QUEENS,11354,40.7604644,-73.8265417,"(40.7604644, -73.8265417)",ROOSEVELT AVENUE                ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252125,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/12/2013,11:15,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD              ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252116,BUS,PASSENGER VEHICLE,,,
09/12/2013,13:00,QUEENS,11354,40.7637977,-73.8082308,"(40.7637977, -73.8082308)",157 STREET                      ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,252115,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/12/2013,20:15,QUEENS,11354,40.7651825,-73.8141327,"(40.7651825, -73.8141327)",NORTHERN BOULEVARD              ,150 PLACE                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,252118,SPORT UTILITY / STATION WAGON,,,,
09/12/2013,8:45,QUEENS,11354,40.7658009,-73.8079579,"(40.7658009, -73.8079579)",35 AVENUE                       ,157 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252100,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/11/2013,12:45,QUEENS,11354,40.7605122,-73.8291334,"(40.7605122, -73.8291334)",39 AVENUE                       ,138 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252119,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
09/11/2013,17:15,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET                    ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252098,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/11/2013,8:55,QUEENS,11354,40.7696118,-73.8314964,"(40.7696118, -73.8314964)",137 STREET                      ,31 ROAD                         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252091,PASSENGER VEHICLE,UNKNOWN,,,
09/11/2013,9:10,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET                    ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252086,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/11/2013,9:30,QUEENS,11354,40.7595695,-73.8301393,"(40.7595695, -73.8301393)",ROOSEVELT AVENUE                ,MAIN STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252089,BUS,PASSENGER VEHICLE,,,
09/10/2013,10:00,QUEENS,11354,40.7601688,-73.8326104,"(40.7601688, -73.8326104)",38 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,252066,OTHER,PASSENGER VEHICLE,,,
09/10/2013,11:55,QUEENS,11354,40.7645577,-73.8289064,"(40.7645577, -73.8289064)",CARLTON PLACE                   ,LEAVITT STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252068,PASSENGER VEHICLE,PICK-UP TRUCK,,,
09/10/2013,15:40,QUEENS,11354,40.7637998,-73.8287062,"(40.7637998, -73.8287062)",NORTHERN BOULEVARD              ,LEAVITT STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,252074,PASSENGER VEHICLE,VAN,,,
09/10/2013,18:50,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",UNION STREET                    ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,252087,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES) ,,,
09/10/2013,8:45,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",39 AVENUE                       ,UNION STREET                    ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,252076,PASSENGER VEHICLE,,,,
09/09/2013,16:10,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD              ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,252056,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/09/2013,17:15,QUEENS,11354,40.772054,-73.8132687,"(40.772054, -73.8132687)",29 AVENUE                       ,MURRAY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252061,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/09/2013,8:30,QUEENS,11354,40.7681649,-73.8369189,"(40.7681649, -73.8369189)",HIGGINS STREET                  ,WHITESTONE EXPRESSWAY           ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,252051,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,UNKNOWN,,
09/08/2013,15:15,QUEENS,11354,40.7658739,-73.808889,"(40.7658739, -73.808889)",156 STREET                      ,35 AVENUE                       ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,252059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2013,17:30,QUEENS,11354,40.7647053,-73.8109934,"(40.7647053, -73.8109934)",154 STREET                      ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,252045,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/06/2013,19:45,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD              ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,252028,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/06/2013,9:15,QUEENS,11354,40.7744127,-73.8454171,"(40.7744127, -73.8454171)",26 AVENUE                       ,123 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,252013,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/05/2013,13:15,QUEENS,11354,40.7650882,-73.8370347,"(40.7650882, -73.8370347)",COLLEGE POINT BOULEVARD         ,34 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,252003,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
09/05/2013,9:05,QUEENS,11354,40.7589491,-73.8319096,"(40.7589491, -73.8319096)",ROOSEVELT AVENUE                ,PRINCE STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,252012,OTHER,,,,
09/04/2013,14:30,QUEENS,11354,40.7621308,-73.8249346,"(40.7621308, -73.8249346)",38 AVENUE                       ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,251994,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/04/2013,18:04,QUEENS,11354,40.7727901,-73.8371242,"(40.7727901, -73.8371242)",28 AVENUE                       ,ULMER STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,251998,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/04/2013,7:08,QUEENS,11354,40.7649898,-73.8206673,"(40.7649898, -73.8206673)",NORTHERN BOULEVARD              ,146 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/03/2013,15:25,QUEENS,11354,40.7604644,-73.8265417,"(40.7604644, -73.8265417)",UNION STREET                    ,ROOSEVELT AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,251973,PASSENGER VEHICLE,,,,
09/03/2013,17:00,QUEENS,11354,40.7658739,-73.808889,"(40.7658739, -73.808889)",35 AVENUE                       ,156 STREET                      ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,251970,PASSENGER VEHICLE,MOTORCYCLE,,,
09/03/2013,18:47,QUEENS,11354,40.7635881,-73.836024,"(40.7635881, -73.836024)",COLLEGE POINT BOULEVARD         ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251980,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/03/2013,19:24,QUEENS,11354,40.7621051,-73.8354248,"(40.7621051, -73.8354248)",COLLEGE POINT BOULEVARD         ,36 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,251981,PASSENGER VEHICLE,UNKNOWN,SPORT UTILITY / STATION WAGON,,
09/02/2013,0:01,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",NORTHERN BOULEVARD              ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251978,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/02/2013,17:00,QUEENS,11354,40.7720128,-73.8488598,"(40.7720128, -73.8488598)",119 STREET                      ,29 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,,,,,251963,PASSENGER VEHICLE,,,,
09/02/2013,17:00,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",NORTHERN BOULEVARD              ,UNION STREET                    ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,251962,PASSENGER VEHICLE,OTHER,,,
09/01/2013,21:30,QUEENS,11354,40.7596798,-73.8323482,"(40.7596798, -73.8323482)",39 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251954,PASSENGER VEHICLE,BUS,,,
08/31/2013,13:00,QUEENS,11354,40.7685207,-73.8286291,"(40.7685207, -73.8286291)",32 AVENUE                       ,140 STREET                      ,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,251938,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/31/2013,16:00,QUEENS,11354,40.7766272,-73.8390537,"(40.7766272, -73.8390537)",130 STREET                      ,25 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/31/2013,9:20,QUEENS,11354,40.7605122,-73.8291334,"(40.7605122, -73.8291334)",39 AVENUE                       ,138 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251937,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/30/2013,10:20,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",NORTHERN BOULEVARD              ,PARSONS BOULEVARD               ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,251925,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/30/2013,17:00,QUEENS,11354,40.7602544,-73.8349204,"(40.7602544, -73.8349204)",37 AVENUE                       ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251939,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/30/2013,1:15,QUEENS,11354,40.7644548,-73.831773,"(40.7644548, -73.831773)",35 AVENUE                       ,FARRINGTON STREET               ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,251921,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/29/2013,11:30,QUEENS,11354,40.7571844,-73.8339571,"(40.7571844, -73.8339571)",COLLEGE POINT BOULEVARD         ,40 ROAD                         ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,251908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/29/2013,15:10,QUEENS,11354,40.7629768,-73.8253151,"(40.7629768, -73.8253151)",BOWNE STREET                    ,37 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251916,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/29/2013,20:30,QUEENS,11354,40.7615472,-73.8311197,"(40.7615472, -73.8311197)",MAIN STREET                     ,37 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,251920,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/28/2013,16:30,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",PRINCE STREET                   ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251904,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/28/2013,16:45,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",PRINCE STREET                   ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251903,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
08/28/2013,7:00,QUEENS,11354,40.7636871,-73.8144329,"(40.7636871, -73.8144329)",ROOSEVELT AVENUE                ,150 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251894,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/28/2013,9:00,QUEENS,11354,40.7647053,-73.8109934,"(40.7647053, -73.8109934)",154 STREET                      ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251897,PASSENGER VEHICLE,OTHER,,,
08/28/2013,9:00,QUEENS,11354,40.7745096,-73.8380262,"(40.7745096, -73.8380262)",ULMER STREET                    ,26 AVENUE                       ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,251899,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
08/28/2013,9:11,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",39 AVENUE                       ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,251896,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/27/2013,11:10,QUEENS,11354,40.7601688,-73.8326104,"(40.7601688, -73.8326104)",38 AVENUE                       ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251926,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/27/2013,17:22,QUEENS,11354,40.7634497,-73.8152927,"(40.7634497, -73.8152927)",149 PLACE                       ,ROOSEVELT AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251892,PICK-UP TRUCK,PASSENGER VEHICLE,,,
08/27/2013,20:00,QUEENS,11354,40.765057,-73.8129201,"(40.765057, -73.8129201)",NORTHERN BOULEVARD              ,MURRAY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251891,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/27/2013,20:41,QUEENS,11354,40.7766597,-73.8274094,"(40.7766597, -73.8274094)",25 AVENUE                       ,WHITESTONE EXPRESSWAY           ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,251887,PASSENGER VEHICLE,UNKNOWN,,,
08/26/2013,13:15,QUEENS,11354,40.7727901,-73.8371242,"(40.7727901, -73.8371242)",28 AVENUE                       ,ULMER STREET                    ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,251879,PASSENGER VEHICLE,TAXI,,,
